Attribute;Period;Process;Region;Scenario;Vintage;PV
VAR_Cap;2081;ECPEM22;REG1;newtechs_nonuc;-;242.838431519748
VAR_Cap;2082;ECPEM22;REG1;newtechs_nonuc;-;242.837029197249
VAR_Cap;2083;ECPEM22;REG1;newtechs_nonuc;-;242.518303731836
VAR_Cap;2084;ECPEM22;REG1;newtechs_nonuc;-;242.199578266423
VAR_Cap;2085;ECPEM22;REG1;newtechs_nonuc;-;241.880852801011
VAR_Cap;2086;ECPEM22;REG1;newtechs_nonuc;-;241.562127335598
VAR_Cap;2087;ECPEM22;REG1;newtechs_nonuc;-;241.626819210621
VAR_Cap;2088;ECPEM22;REG1;newtechs_nonuc;-;242.828615262253
VAR_Cap;2089;ECPEM22;REG1;newtechs_nonuc;-;242.827212939754
VAR_Cap;2090;ECPEM22;REG1;newtechs_nonuc;-;242.825810617255
VAR_Cap;2091;ECPEM22;REG1;newtechs_nonuc;-;242.824408294756
VAR_Cap;2092;ECPEM22;REG1;newtechs_nonuc;-;242.823005972256
VAR_Cap;2093;ECPEM22;REG1;newtechs_nonuc;-;242.821603649757
VAR_Cap;2094;ECPEM22;REG1;newtechs_nonuc;-;242.820201327258
VAR_Cap;2095;ECPEM22;REG1;newtechs_nonuc;-;242.818799004759
VAR_Cap;2096;ECPEM22;REG1;newtechs_nonuc;-;242.81739668226
VAR_Cap;2097;ECPEM22;REG1;newtechs_nonuc;-;242.81599435976
VAR_Cap;2098;ECPEM22;REG1;newtechs_nonuc;-;242.814592037261
VAR_Cap;2099;ECPEM22;REG1;newtechs_nonuc;-;242.813189714762
VAR_Cap;2100;ECPEM22;REG1;newtechs_nonuc;-;242.811787392263
VAR_Cap;2017;ELCCC17;REG1;newtechs_nonuc;-;5
VAR_Cap;2018;ELCCC17;REG1;newtechs_nonuc;-;12.5
VAR_Cap;2019;ELCCC17;REG1;newtechs_nonuc;-;23.75
VAR_Cap;2020;ELCCC17;REG1;newtechs_nonuc;-;40.625
VAR_Cap;2021;ELCCC17;REG1;newtechs_nonuc;-;57.9270894329638
VAR_Cap;2022;ELCCC17;REG1;newtechs_nonuc;-;59.3310822620232
VAR_Cap;2023;ELCCC17;REG1;newtechs_nonuc;-;63.5454620639953
VAR_Cap;2024;ELCCC17;REG1;newtechs_nonuc;-;68.3466477194551
VAR_Cap;2025;ELCCC17;REG1;newtechs_nonuc;-;73.1023788294605
VAR_Cap;2026;ELCCC17;REG1;newtechs_nonuc;-;77.5764943675728
VAR_Cap;2027;ELCCC17;REG1;newtechs_nonuc;-;81.8770862605557
VAR_Cap;2028;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2029;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2030;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2031;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2032;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2033;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2034;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2035;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2036;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2037;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2038;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2039;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2040;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2041;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2042;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2043;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2044;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2045;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2046;ELCCC17;REG1;newtechs_nonuc;-;85.6451925211108
VAR_Cap;2047;ELCCC17;REG1;newtechs_nonuc;-;80.6451925211108
VAR_Cap;2048;ELCCC17;REG1;newtechs_nonuc;-;73.1451925211108
VAR_Cap;2049;ELCCC17;REG1;newtechs_nonuc;-;61.8951925211108
VAR_Cap;2050;ELCCC17;REG1;newtechs_nonuc;-;45.0201925211108
VAR_Cap;2051;ELCCC17;REG1;newtechs_nonuc;-;27.7181030881469
